	0	1	2	3	4	5	type_id
0xabc_*	0.6364387923653115	0.8520617353543439	1.0840739311757122	0.884531366596607	0.9515458568641301	1.0699899364941812	0.0
1day_*	1.0273856566290482	0.8386303122482064	1.1277826749787918	0.9546568579335349	0.6377823873284721	0.9754305738393251	4.0
1f>*	1.2184153699868494	0.9164483397292208	1.0793866587246512	0.9347663132143678	0.8047190296502745	0.9273384191826506	4.0
1f_*	1.2184153699868494	0.9164483397292208	1.0793866587246512	0.9347663132143678	0.8047190296502745	0.9273384191826506	4.0
1f_after	1.2184153699868494	0.9164483397292208	1.0793866587246512	0.9347663132143678	0.8047190296502745	0.9273384191826506	4.0
9trocode>*	1.074166218466518	0.9770888452730814	1.1762662624761422	0.9331226770210694	0.7833056784296447	1.0109953854097038	4.0
9trocode_*	1.074166218466518	0.9770888452730814	1.1762662624761422	0.9331226770210694	0.7833056784296447	1.0109953854097038	4.0
abandoned_*	1.2049030644248315	1.1981779360841849	1.2494144490069206	1.0103680704118063	1.1226059812411995	1.1842371220929673	3.0
able_*	0.7496519854284628	0.7717450267338162	0.8898058477004509	0.8649788377932192	0.9075612126133711	0.9300270824727016	0.0
able_add	0.5320818404789716	0.7689347491433438	1.0248236980061773	0.9482662455330736	0.9556261654045886	0.9756818030180476	0.0
able_build	1.068258750871551	0.9417337203917854	1.0895869352816805	0.9686290697278824	1.0210558295289245	0.9678488092216266	1.0
able_call	0.9248855029771642	0.7467820810131002	1.0410856944259266	0.956206301057226	0.8154269001279286	0.9919476206497703	1.0
able_cancel	0.9031198055185891	0.7015242749799581	1.083277341903091	0.9042021936589579	0.664919242256724	0.9234282701235023	4.0
able_change	0.9269422331657666	0.7517452288595415	1.025696706407068	0.8654889650506798	0.64609741524706	0.9823821948223486	4.0
able_check	0.9927556518334159	1.007122221028944	0.8985607812861331	0.9402519970078795	0.8465924316665205	1.0510008557174852	4.0
able_close	0.9978375163596003	0.5972005000078126	1.0633396603068823	0.9402205488501209	0.7849496203155063	0.8474912605486119	1.0
able_configure	0.9662029861895369	0.9368356160393158	1.1166042004612302	0.8901411149817053	1.094511211715295	0.9100788228560636	3.0
able_construct	0.8223130977752139	0.8146922653188822	1.0974828020593272	0.8823422634479082	1.0819118250545559	0.9280761198322995	1.0
able_detect	0.9119414948579746	0.8520026273741516	0.9329328601621111	0.953513770503268	0.9646853564326647	1.004712244717069	1.0
able_do	0.6669234374702687	0.8421046928830387	1.1163037103667388	0.924266776114438	1.0056900960703474	0.994351453605436	0.0
able_drag	0.8697739363144242	0.8836477364521086	1.0733901394266794	0.9653892956480776	1.0524408717038833	0.8373286816153998	5.0
able_drop	1.1085347557809722	1.142663763169672	1.174843371444926	0.9394873233983164	0.9811469159878163	1.243291176794525	3.0
able_easily	1.149190719763956	1.1602222468120595	1.2095004957620108	1.0129209045414904	1.189852095697095	1.1540058001075395	3.0
able_extend	1.1579067402202767	1.0667136927622212	0.6848186753934122	1.001032631821474	1.1803206218436657	0.9352890117551669	2.0
able_find	1.078903095402573	1.0509604710873226	1.1559425701895318	0.9405903155429115	1.1594076188375841	0.982043032240434	3.0
able_get	1.0982583789134004	1.146704870736722	1.2014207187452512	1.0068205237859655	1.156672054950411	1.1739182616652795	3.0
able_hit	0.9876003408755236	0.9987350776882211	0.9379392242604602	0.9227210498284409	1.0011314248161303	1.1680168920172227	3.0
able_identify	1.1383185041170731	1.1266482137274443	1.2046788666706978	1.0031884791664167	1.1638481981703925	1.1307134703013066	3.0
able_implement	1.2174799341999203	1.1723453839041755	0.581880523910609	1.0232922995688658	1.1363278322425723	0.956919762309537	2.0
able_leverage	0.9080178663885989	1.0927466487995197	1.1346372519866899	0.9992306771380176	1.1672231656362797	1.0362562868738534	0.0
able_make	1.0423867172405623	0.929642453981855	0.8366739352186661	0.9771440154421687	1.0731754953690154	0.9255199792006883	2.0
able_match	1.0535597721016883	1.006774930327862	1.032874886951175	0.8846570499605176	0.9703112373726205	0.9593940677703098	3.0
able_navigate	1.1380666287729007	1.1371661410671254	1.3094983416802872	0.9687584968284625	1.1971666537639427	1.069179022595204	3.0
able_not	0.9246300400454012	0.9358557878729488	0.9952216396321572	0.9101399634350738	0.9875966953062096	1.0175101076658801	3.0
able_only	0.9808898910478823	0.8639205044204649	0.731768052843828	0.8864993286361007	0.887995296820702	1.0519279069294918	2.0
able_pass	0.8994639247248846	0.7659914685222793	1.1918034960934663	0.8834122576214573	1.0578019315985363	0.7986351085789305	1.0
able_refresh	1.2163940012032124	1.2067921560713442	1.0276963539859325	0.9689149161843962	1.1295055082686327	1.120089508254227	3.0
able_remove	0.565591579761318	0.9340623509722589	1.0998326170634156	0.8941961957387989	1.1065569024611135	1.06834143917577	0.0
able_reproduce	0.8917047864938259	1.0378443922737457	1.0282412423406462	0.9763408530245694	1.1412212231837653	1.153300962569742	0.0
able_return	1.0125723025369282	1.0516138577854082	0.8327569217311438	0.9954195425187734	0.9808977995983479	1.1833767423021344	2.0
able_rewrite	0.8447573440915479	1.0332971087394274	1.2434280344817137	1.0122138508373861	1.0991000984196113	1.145301595366342	0.0
able_run	0.9781004576286164	0.8933755062797494	0.6761257409065468	0.9106225589745045	0.993785136250597	0.9270048364784891	2.0
able_save	0.7492822335159066	0.879317777384613	1.1370087061578409	0.9214698222066238	0.8872311153128997	0.9975836581300106	0.0
able_search	1.1836456550570744	0.9761675763763845	1.085238960371717	0.9242279683294844	1.0043098043518435	0.8005221651038193	5.0
able_see	0.9688791397244588	1.1490504258913563	1.1615918663987115	1.0170070365967465	1.1272017763490696	1.1438156225135878	0.0
able_set	1.0960773187775439	0.987526538692242	0.5707360245269376	0.9702977213792059	0.9210734158432192	0.980188025822462	2.0
able_silence	1.1315704275076293	1.1563148378930124	1.191430178007876	0.965201476892139	1.1957249753005432	1.049417820433375	3.0
able_simplify	1.1177439372782692	1.089690074672735	1.0188628950046357	0.9876833983670769	0.8866063125395381	1.1659866539241295	4.0
able_solve	0.9246300400454012	0.9358557878729488	0.9952216396321572	0.9101399634350738	0.9875966953062096	1.0175101076658801	3.0
able_spot	0.9878070945947522	1.0971685130221294	0.9579277724870464	0.9671225741200271	0.9646414863410743	1.1202009718960553	2.0
able_to	1.1920751778117418	1.2323092611264719	1.1779549224352321	0.9688922199978389	1.0064918186707263	1.3018261821189616	3.0
able_toggle	1.0647567078815179	0.7920098555435674	1.1394877859263175	0.9935089089263104	0.7950876689584402	0.8552352284803435	1.0
able_train	0.6586057956396226	0.854962148871905	1.0220169764406979	0.9354858653829113	0.987890352977988	1.0327685888509972	0.0
able_trigger	1.1685508868763552	1.2122033105288876	1.0589722196505846	1.0294824358347967	0.9960295321718693	1.2020236167102205	4.0
able_use	1.013041191632049	0.7527287520767157	0.9716199535671243	0.8924569024229335	0.6271140011836032	0.988657315911837	4.0
able_utilise	0.7629660855054442	1.0350558706670299	1.0816574273148567	0.9611462378305352	1.0903075647699816	1.1071005901613062	0.0
able_work	1.0134994305541989	0.9905488331558424	0.5169580529451607	0.9853804716673172	0.9903621156468699	1.0608499518112453	2.0
abort_*	1.015925308462162	1.1456387891171782	0.9896203152251917	1.0170211175426394	0.9951843538519194	1.013894408337883	2.0
abort_on	1.015925308462162	1.1456387891171782	0.9896203152251917	1.0170211175426394	0.9951843538519194	1.013894408337883	2.0
abort_should	1.015925308462162	1.1456387891171782	0.9896203152251917	1.0170211175426394	0.9951843538519194	1.013894408337883	2.0
about>*	1.071586166611398	1.0961791795186595	1.1846926543294223	0.969668392997801	1.1248998552839995	1.140212007987978	3.0
about_*	0.6094137436165549	0.5533281330899056	0.8831403548011395	0.8124041571058727	0.8163572627984383	0.7535899888732014	1.0
about_adding	0.7586463465435744	0.8560939624628557	1.1328216350859492	0.8977188492208099	0.9522921327101639	0.9726533606927288	0.0
about_affected	0.9468688480007147	1.0553977745027026	1.0938753440714153	0.9547260840633082	1.0971014246382074	1.1111267904437372	0.0
about_all	1.0396983400050774	0.8734182629825699	1.0048044427879486	0.8742303835861436	0.7458591314589298	1.0569115727359768	4.0
about_at	1.1677205526009529	1.03847889862065	1.0013339437024789	0.9869606309120479	0.7384667329554427	1.1155280450286162	4.0
about_being	1.044628171945096	0.9076731676383262	1.1483311305854438	0.882151750109641	1.0664221443024728	0.9436405402715665	3.0
about_changing	0.9389573017551438	1.0440050624144672	0.6331397683573944	0.9717110441677625	1.135576534553004	0.9679216827691476	2.0
about_computing	1.1085857043299947	0.90753787851571	1.1594988155413897	1.0178368522061112	1.0781345238573072	0.7364878280784937	5.0
about_do	0.7744362225156761	0.6920449394384499	1.1680385295899742	0.9172557057467122	1.02521590549148	0.7858857149844309	1.0
about_doing	0.7483094639051108	0.7315583399768015	1.105016911120975	0.9405697133964247	0.7853164193919732	1.019979684199148	1.0
about_extracting	0.9174879192316703	0.761518682814	1.179451825569095	0.9839632230796903	0.8867708794778469	1.073480703432956	1.0
about_getting	1.147792952905284	1.0385937369333214	0.9471601407261208	0.9424675818037325	1.0166442153205488	0.98389076439086	3.0
about_giving	0.9632980195056495	1.1695588025731984	0.9522628655485332	0.9604361320580047	1.1121519957765362	1.1521794838684285	2.0
about_go	1.034733185846304	1.0098376519308978	1.135440934621083	0.961495011838799	1.063972152757133	1.0386065888214486	3.0
about_guaranteeing	1.1625965717896145	0.8693846535685933	1.123002229788558	0.9847944695715077	0.8421661942076122	1.0242547867251737	4.0
about_handling	0.6884630644979796	0.7905837178635959	1.14417461712875	0.9401158435469338	1.07081957537206	0.8982282027668592	0.0
about_happens	1.195327343750436	0.8922424258162046	0.9882983506105983	0.9034652158550772	0.6052672325952735	1.0147875339674817	4.0
about_have	1.0023203205879296	0.8562872824810853	1.1954895638156557	0.9056868949502446	0.9646265252431041	1.014215012668843	1.0
about_having	1.1048087029052132	1.244528801599667	1.2330968609838133	1.0477912491783596	1.214484924853578	1.1634185590313577	3.0
about_here	1.1531928938093259	1.0331555675839774	1.0768880504061424	0.9792009707263553	1.0038659589328025	1.0411971667042146	3.0
about_how	0.7006322386124744	0.5286626993779686	0.9576028208002766	0.8747405836704721	0.7590719057795255	0.8876086207532659	1.0
about_if	1.1397987787304733	1.0546788585022608	1.001791440097627	0.9505851741080782	1.0475481919024754	1.0299464588172125	3.0
about_internal	1.155422206732812	1.0154742128637406	1.2066602496932575	0.9818635091199234	1.1346639788226993	0.8199767397750441	5.0
about_introducing	1.1584150228565915	0.9581042883168416	1.0517870286025952	0.991468442931858	1.1512023947085848	0.6588627870848114	5.0
about_is	1.0601433657384622	1.0800158900327916	1.1129991137449455	0.9159139728281528	1.0759861402412694	1.1440253892117829	3.0
about_just	0.9470533629867655	0.6351298811162306	1.0873948613607456	0.959834400441307	0.945997525662627	0.694349323455795	1.0
about_keeping	0.7748175203682005	0.8911155690185198	1.0160404361469215	0.9461074626442624	0.9871281248461562	1.0555962552197427	0.0
about_leaving	0.7920993309380172	0.8232989207628487	1.0523404180911002	0.9313243593824772	0.9582729468407698	1.1123108752978732	0.0
about_longer	1.1397987787304733	1.0546788585022608	1.001791440097627	0.9505851741080782	1.0475481919024754	1.0299464588172125	3.0
about_making	1.038976331318452	1.037614658060957	0.8704314521313529	1.0000431174180222	0.8219442229073098	1.1560080161508526	4.0
about_more	1.1677205526009529	1.03847889862065	1.0013339437024789	0.9869606309120479	0.7384667329554427	1.1155280450286162	4.0
about_move	1.061954784405477	0.6419909394425921	1.0987867915767688	0.9499713140104511	0.8386771725718256	0.8773155370639164	1.0
about_naming	1.088069133474887	0.6926946354233684	1.057665096038512	0.9688018479995505	0.8770640397168652	0.837115059090942	1.0
about_reducing	0.5199180762576608	0.977550776565535	1.1151023262931117	0.9550470357655987	1.092959287553359	1.0834381920995657	0.0
about_registering	1.1914853996018924	1.160521292650685	1.1712982621261505	1.0024314148310436	1.0688831805714907	1.1701995534912244	3.0
about_removing	1.0410651573956142	1.0069425869759736	1.070236993346647	0.9163684702073261	1.0782492302560198	1.0304630981139211	3.0
about_renaming	0.6188105576234844	1.074009700961953	1.1759993791797605	0.9891975603217926	1.1359066226647614	1.1490091387868668	0.0
about_returned	1.0218159218949594	1.0415958426847316	1.172681269037027	0.9752454200845772	1.1045831893831435	1.1488659428113335	3.0
about_setting	0.9794061354487673	1.0593429373622545	0.9755578131894087	1.0054941084652507	0.900064360540397	1.2136907792833538	4.0
about_use	1.067846693289663	0.8026992179442878	0.9052415637924905	0.9429255268781184	1.0142041247402371	0.8715119042871269	1.0
about_using	0.8268349059466296	0.7667583401391833	1.1463997557768972	0.9111691998640811	0.844932046544166	1.0814248223633895	1.0
about_what	0.741247754284817	0.6941108663351201	0.7194245037691696	0.8700572084568512	0.9015436643160041	0.8499162042134225	1.0
about_which	1.1523394847623611	1.1784520781239525	1.1163036756257039	0.9982852262968501	1.0694075169388648	1.1824995345569143	3.0
above_*	0.8949304808358868	0.731004004861289	1.0183548273832268	0.9044052005418955	0.8362636364574796	0.923374733075628	1.0
above_also	1.0145029374972632	0.9057716558712902	0.9435306435626097	0.9792141383483086	0.939472208560445	0.864567305897492	5.0
above_as	0.9028764461381752	0.8225041374640841	1.1220886637460887	0.8775474728496248	0.8572278880167938	0.9585983593356525	1.0
above_just	1.191142422603359	1.186504427653772	1.19686472157226	1.0060594477284468	1.1680073700941307	1.1979308541075437	3.0
absent_*	0.9760363412967539	1.0494000521686084	1.1169125245970546	0.9380513373262669	1.075356069477314	1.0384615620541027	3.0
absolute_*	1.1221409980901966	0.8615792790563374	1.2140782263587688	0.9773313264571757	0.9404039875366833	1.001962070249077	1.0
absolutely>*	0.9052984127206551	0.5606909418440271	0.9781743806012554	0.8543992657826085	0.7339803328852407	0.8506362347976413	1.0
absolutely_*	0.7227600379622205	0.7584074939615624	0.9499200018475066	0.8442171368149423	0.8229653046085091	0.9602309159995218	0.0
abstract_*	1.0696553781922282	1.0317530807299722	1.1383569290005446	0.9314367113817733	1.1206668489786067	1.0423704336691277	3.0
abstract_away	1.1005164007959265	1.0059553145751303	1.0668997263347573	0.9374920834944613	0.9986301539207981	1.0659678251574687	3.0
abstract_in	1.0162148642310578	1.0787112677677846	1.2657623040499832	0.9727283433900737	1.2468502226244484	1.0190164689658936	3.0
abstract_out	1.0554143606565443	1.1176027347650228	1.2464172911219054	1.0032652066179375	1.2237513865159568	1.1047434101028317	3.0
abstract_to	1.0805234170898093	0.955049875926847	0.9741348588128677	0.9482786165408803	0.9196425573950451	1.0945152811152794	4.0
abstracted_*	0.9159884461395358	0.8433213238690346	1.1042000607799116	0.9520879315149008	0.7944175721960602	1.1509628500208566	4.0
abstracted_be	0.9159884461395358	0.8433213238690346	1.1042000607799116	0.9520879315149008	0.7944175721960602	1.1509628500208566	4.0
abstractlisttsx_*	0.8966994150640498	0.8798587845193876	0.7712169688614358	0.9669987039898255	0.9468919695291427	0.999968114029836	2.0
abstractlisttsx_to	0.8966994150640498	0.8798587845193876	0.7712169688614358	0.9669987039898255	0.9468919695291427	0.999968114029836	2.0
abstractlisttsx_too	0.8966994150640498	0.8798587845193876	0.7712169688614358	0.9669987039898255	0.9468919695291427	0.999968114029836	2.0
abusing_*	1.0970368629062563	1.1731260727080621	1.1471858228730283	0.9162658905187342	1.200553051435778	1.1010479185244333	3.0
accept_*	0.8141833525722267	0.6314081783039299	0.9177844156433173	0.8731970933051915	0.7757526334206174	0.712844210842856	1.0
accept_as	1.0940090113198664	1.2462610529590545	1.1448189965990128	1.010777109290312	1.1523269192219376	1.19300021693184	3.0
accept_can	0.9394915957020685	0.8914696963494698	1.0338550332460845	0.9443030939855949	1.1659226585616467	0.9350107583209144	1.0
accept_have	1.0650645922450754	0.9517237643081122	0.951989131433186	0.9082283990904697	1.047943086295918	0.9286293102075319	3.0
accept_missing	0.8751645109527627	0.5969917909683446	0.9820769085354121	0.9070653073363172	0.7187164657474429	0.7951540384404544	1.0
