	0	1	2	3	4	5	type_id
absent_*	1.0202427876416569	0.8285337443321299	1.125316267872627	0.9453070144889579	0.812514777088092	1.0084231409859907	4.0
absolute>*	1.0791548421778339	0.9211746901465435	1.1315920261622523	0.9881629763074704	0.9012204843141712	1.066418541480072	4.0
absolute_*	0.965120445025842	0.7239969841058227	1.176912448262785	0.9875184553569613	0.8703143558849977	0.9607591317350299	1.0
absolutely>*	1.070270880146677	1.045725678403117	1.2688254610107832	0.9440598831371831	0.9708197602398287	1.0448279747608598	3.0
absolutely_*	1.1566291797435586	1.0913322712763152	1.2139536526530619	0.9375636895557031	0.9272621600921702	1.1014861064940382	4.0
abstract_*	1.097853335296801	1.0937161409537803	1.163766690173157	0.9243489335837249	1.09265797828056	1.2011367675825948	3.0
abstract_in	1.0905227440623229	1.071278057594677	1.1380878794404958	0.9366045986509052	1.1045476030631982	1.1707378367874848	3.0
abstract_out	1.1596389185697	1.1763372901728864	1.2245253555180153	0.9489863253944901	1.170794079383134	1.2066704796441365	3.0
abstract_to	1.148353264958795	1.1463234827702986	1.2240043545464692	0.9290786082120059	1.1426913190947623	1.217694709180439	3.0
abstracted_*	1.082486917820266	1.0094730009604167	1.0856666910590789	0.9592028176979099	1.0638976591159641	1.0847415045249944	3.0
abstracted_be	1.0824869178202663	1.0094730009604167	1.0856666910590793	0.95920281769791	1.0638976591159641	1.0847415045249944	3.0
abusing_*	0.6673872845694792	1.048379240504789	1.1623938283978281	0.9539144089023048	1.2027495311010041	1.1136513592048203	0.0
accept_*	0.7966172453471289	0.668120287722526	0.9585541056190064	0.9261611271503064	0.6680480967687438	0.979094832994694	4.0
accept_as	0.8834339402296576	1.0294257597952305	1.046610919680941	1.0023516636329952	0.9189171411381355	1.2831097939896878	0.0
accept_can	1.0798508929357138	0.9159129480129099	1.038089414477167	0.990350920029422	0.7362197430433512	1.0853293148907643	4.0
accept_do	1.0031345524009938	1.0113620832392864	1.090325351457209	1.0048879232524977	0.7533285087895879	1.2955520649442365	4.0
accept_if	0.7036856113792307	0.902885345822784	1.2082049723256045	0.9679428800718386	1.0555807424327242	1.079629871746881	0.0
accept_is	0.8952262899255675	0.8297616072181885	1.1342366857997312	0.9473076569161589	0.7983747339573134	1.0565983034324082	4.0
accept_not	0.9589753144772846	1.1247776994852285	1.1448663378575623	1.0239824704042861	0.9420922336806963	1.3374468895024836	4.0
accept_only	0.9390000175459807	0.7455688341476387	0.9199039637147732	0.9329325492396979	0.7823544173769563	0.8591479834477971	1.0
accept_should	1.0112279958755603	0.6818516805971335	0.8697826722619605	0.9588409703380028	0.813362139875205	0.8201347733761214	1.0
accept_to	0.803431704310558	0.8515185202482723	1.0196359668792445	0.939543012348193	0.8472728750301372	1.0806193103736714	0.0
accept_well	1.1015550707062631	0.7859885326586185	0.8489130516380735	0.9754007149395981	0.9108813581318056	0.7723870192342603	5.0
accept_would	0.9914084635667176	0.8489604931776206	1.2269075227608628	0.989429941349023	1.0058977074997026	1.0227126562786637	1.0
acceptable_*	0.8236502074104038	0.7753554983450149	1.1236741356310915	0.9455344383680856	0.7390866453716093	0.9748170977090779	4.0
accepted_*	0.9982516281394764	1.096642126234195	0.5195294773121362	0.9805740922083847	1.0761338707126282	1.1071661005145723	2.0
accepted_by	1.0972719789243055	1.1507037000852456	0.4747130577482969	1.0022785781881	1.154813784797445	1.1141276628192534	2.0
accepting_*	0.9947199631441156	1.035448171402937	0.9988805219157411	0.913380517584513	1.016174653710274	1.107866460433704	3.0
accepts_*	1.05052582441947	0.9770903225920308	1.1081824151180595	0.9511221976678751	0.9355541159034396	1.067397976227824	4.0
access_*	0.900134319258754	0.6548095889341753	1.0686744719734909	0.8987105684804424	0.7548016959523881	0.8692341947313594	1.0
access_can	0.9733138966866353	0.7997510683304858	1.1805229997996587	0.9030721505172711	0.856349403198167	0.9646103478559448	1.0
access_could	1.0540976882912658	1.122483925060158	0.9268532217435896	0.9985918183456706	1.0617990601763272	1.0525003180947854	2.0
access_from	0.9528356269459263	0.8475093694860284	1.1811390465535985	0.9245357471838522	0.909924718723175	1.0005811278558188	1.0
access_is	1.0130228846695202	1.0021864931465283	1.1709144513456053	0.9492004836539106	0.951264575038953	1.1603557379539664	3.0
access_just	1.0258202146230515	1.1123125564159015	1.0307862770880962	0.9838491335364488	1.0524698950803277	1.1354021972809152	3.0
access_not	1.0691618472205708	0.8361490513495236	0.8620138776245494	0.9528970014874664	0.828764177225421	0.8054594886408393	5.0
access_should	0.8951839114683603	0.8319681717994122	1.062106576096478	0.9160205059173181	0.9751272734219093	0.9504644385773489	1.0
access_so	0.7429148002181075	0.7139066652223468	1.1481702862190586	0.909075344972254	0.9468109952407112	0.8629381730954627	1.0
access_then	1.0170692653619509	0.7362483751793215	1.1765574436202855	0.9350150219372957	0.7287236991816417	0.962114282359788	4.0
access_through	1.057401724178184	0.7182865406987784	1.2118451598770346	0.933580879503505	0.8252792790906166	0.91110565680259	1.0
access_to	0.9041551098291303	0.6233250445278932	1.0259198199428978	0.9376556367430835	0.7568596356975529	0.841742226525038	1.0
access_with	0.9887295290952048	0.6779197833346697	1.1113839812971116	0.9301530580060544	0.8823814533014576	0.8312572475036408	1.0
accessed_*	1.2026381492340814	1.1333877713227756	1.1978377986974196	0.9777984468458881	1.0944622406649587	1.197286074443343	3.0
accessed_be	1.2315997030255075	1.1306033104165014	1.2009428903692758	0.9808459974127404	1.0741383568024392	1.1935037120209129	3.0
accessed_in	1.253344359419392	1.1579750794468016	1.20614528824692	0.9899568331080745	1.0937512455559866	1.2064281426166816	3.0
accessed_only	1.2214384335168669	1.1722363585575701	1.2172348438358254	0.9930941756585199	1.15489301603342	1.1959816712549545	3.0
accesses_*	1.1512345853547705	1.0511150348791867	0.9454399954593283	0.9889802911057337	0.8213157688893951	1.1315662083310616	4.0
accessible_*	0.8772825074280454	0.6113236517506044	1.0169470364125877	0.9030494836053194	0.6441661240561428	0.907039939036279	1.0
accessible_to	0.9095588230515435	0.8066358908626048	1.2836095996782482	0.9613330489894873	0.8595879967595462	1.0372358178581724	1.0
accessing_*	1.0384729432651836	0.738118654277149	1.1054347738942225	0.9381604941333248	0.6857965918111291	0.8454295903502332	4.0
accidentally_*	1.0403984046314092	0.7385373546482051	0.9174826069326271	0.8920684226788872	0.9299699296000201	0.7499387312872794	1.0
accommodate_*	1.1217051078081928	0.9183942605671752	1.1428702794157617	0.9547494692719642	0.7420807734286694	1.125072202207626	4.0
accommodate_to	1.121705107808193	0.9183942605671751	1.1428702794157626	0.9547494692719642	0.7420807734286694	1.1250722022076256	4.0
accomodate_*	1.2368235377302754	0.894696314810544	0.9945462834576191	0.9731960255261579	0.9370996797127112	0.7714049172115918	5.0
accomodate_to	1.2368235377302752	0.8946963148105439	0.994546283457619	0.9731960255261579	0.9370996797127114	0.7714049172115915	5.0
accomplish_*	0.5775861882813449	0.9454132427473372	1.1871884502193637	0.9714209738129718	1.098574105362332	1.087836419116995	0.0
accomplish_to	0.6401149765927193	1.0733541568426752	1.2164373286074914	0.9885527895097473	1.2080461703622485	1.1736319729181193	0.0
accomplished_*	1.149982928990121	0.9512265153904061	1.1354622553180846	0.9495801484206974	0.9929399060202933	1.021812254530422	3.0
accomplished_be	1.1499829289901207	0.9512265153904069	1.1354622553180826	0.9495801484206975	0.9929399060202935	1.0218122545304225	3.0
accomplished_can	1.1499829289901211	0.9512265153904067	1.1354622553180838	0.9495801484206978	0.9929399060202936	1.0218122545304222	3.0
according>*	1.186219465853445	1.014816087959204	1.1491060261422321	1.0120550693798724	1.0199729208904815	0.8808003596358841	5.0
according_*	1.0955099864786342	0.8961854250668608	1.0773657165496333	0.9743033466738481	0.8978005024567636	0.8497340468231893	5.0
according_to	1.0931283943335266	0.895326871769362	1.0778333475968003	0.9732969971875682	0.8968046279368782	0.8516886470022542	5.0
accordingly>*	0.7487973613953107	0.9037743235693302	1.0422682495316735	0.9692457259283633	0.8656112159403783	1.1296311511745412	0.0
accordingly_*	0.8395036667133853	0.7533423441747508	0.7642840343605446	0.9273852402344916	0.8757006368362639	0.7572239852727204	1.0
account_*	1.2209280392516606	1.151095513961144	1.1366920080850278	0.9992348990428199	1.1455060911513202	1.1386026751187923	3.0
account_for	1.2209280392516604	1.1510955139611436	1.1366920080850278	0.9992348990428198	1.14550609115132	1.1386026751187919	3.0
account_to	1.2530972143947559	1.1146252053267698	1.057713101759586	0.9814601254865789	1.0911868356365195	1.0829936948766423	3.0
accounting_*	0.7724280783373435	0.7916687654068324	1.20961914181998	0.988090594213984	0.8960657522616258	1.0682709057603925	0.0
accounting_for	0.7724280783373432	0.7916687654068331	1.2096191418199793	0.9880905942139842	0.8960657522616262	1.068270905760393	0.0
accumulate_*	1.11697858628807	1.197769245999866	1.2505401700003933	0.9617769738658264	1.1798851464760847	1.1103570771835378	3.0
accurate_*	0.8806100847458864	1.0541724267507202	1.1075895975486236	0.9752819736698217	1.0563379496668484	1.1054768012681693	0.0
accurate_in	0.9351867105863492	0.8296144326516871	1.1828645569797185	0.9807520996720268	1.0008653278440578	0.8906379626984653	1.0
accurate_less	0.9926425675987339	0.9939852269412606	1.22821616081947	0.9352502760035957	1.1230492421521951	1.0738834733730667	3.0
accurate_more	0.7284658929119765	0.9855061578863331	1.169558285836119	0.9823983184161874	1.091175935271044	1.0884188710063925	0.0
accustomed_*	0.8049792923871655	0.8167518269311358	1.1875857148618616	0.9588994020118496	0.9743963540570578	1.0628623005263436	0.0
accustomed_more	0.9232561548420404	0.9114818196155556	1.2180396555458861	0.9912958141857984	1.0185935836338493	1.1124326287447686	1.0
accustomed_to	0.8496719977423327	0.865988006789743	1.201982395085299	0.9825978649995807	1.0054417953497388	1.0654160901644942	0.0
achieve_*	0.8885750926523898	0.6666564446144383	1.0906567717538593	0.978703311322637	0.8090535040781325	0.890789797510114	1.0
achieve_also	0.9436084289966352	0.7857556444668872	1.1873682625317987	1.0387373199976047	0.9281036661434894	1.0093660828745026	1.0
achieve_by	0.9953879166649237	0.7920815127784239	1.1591200741194125	1.0306113558637071	0.6965881694038881	1.0137604429930802	4.0
achieve_can	0.9228425588378368	0.8352842287126155	1.1671880670104988	1.0223608755083617	0.6898130314142159	1.0344830768941722	4.0
achieve_could	0.9164322052984905	0.6936765382518489	1.1862949748100078	0.9959959270250535	0.7122446317707584	0.9936928938973884	1.0
achieve_how	0.7786047708189463	0.9163059959934068	1.1991989464856856	1.0373752406715908	0.9725429224475934	1.0370974387804992	0.0
achieve_in	0.8143980265347989	0.8662825379257756	1.1531807664926252	1.0289768288892114	0.8088232737564774	1.0492281049534526	4.0
achieve_so	0.9074551400394048	0.6512132370314503	1.1506673526847622	0.962477662748044	0.8035702541620029	0.9439880388543325	1.0
achieve_to	0.9792417177083238	0.8004831352522469	1.0384011592025684	0.9618341729130353	0.993987976341634	0.8590377167692237	1.0
achieved_*	0.9156351359128505	1.1893827758085376	1.240512334719324	1.020754911302238	1.1477286637198474	1.3431695697496169	0.0
achieved_be	0.9297528034630369	1.2035916263273247	1.2583257948601239	1.0292522421711787	1.162049431052718	1.351524447640562	0.0
achieved_can	0.9297528034630367	1.2035916263273245	1.2583257948601239	1.0292522421711787	1.162049431052718	1.351524447640562	0.0
achieved_is	0.8671000760719796	1.1180175114138213	1.147716984428549	0.9794230259787948	1.07671678031867	1.2896818886286816	0.0
acquire_*	1.1554565991661538	1.1881135258729307	1.250008547624007	0.9800075942285834	1.1237604572130162	1.1277439899404103	3.0
across_*	0.9335700028917567	0.8793033028799582	1.1647701208774353	0.8752648429473137	0.9336942992286446	0.9807914640813475	3.0
act_*	1.0681026999742864	1.0802555870263755	1.2380047532766592	0.9514392665678828	1.005221901668132	1.1603275072060977	3.0
act_on	1.0681026999742866	1.0802555870263757	1.2380047532766594	0.9514392665678829	1.0052219016681323	1.160327507206098	3.0
activate_*	0.9399136379367322	1.109809375417015	0.9404344411728712	0.9822960505330496	0.9935230711716749	1.278773842193608	0.0
activate_for	1.042417852058527	1.1641728014538473	0.7584720520817667	1.0039633364769425	1.026148381479063	1.2954473966334665	2.0
activate_to	0.9238022228470293	1.1297761550860936	0.9123821473395151	0.981762644249833	1.057810990554527	1.2778688722014078	2.0
activated_*	0.8044598702162259	1.0960861084134497	1.0260163994754135	1.0033385242319741	1.1183821419072753	1.1296533045576789	0.0
activated_is	0.8044598702162257	1.0960861084134492	1.0260163994754137	1.0033385242319741	1.118382141907275	1.129653304557679	0.0
active_*	1.0636135059149936	1.0978508830363665	1.252874683261891	0.9480816786170745	1.0441096170858577	1.0924302308919678	3.0
actively_*	1.128356765210788	1.167643149367139	1.1679133027374826	0.9261101837989795	1.1782777437412726	1.0645484072782458	3.0
acts_*	1.2057324102659435	1.2497220077864066	1.237414193568561	0.9937453560252115	1.1828283866079954	1.1795360127174244	3.0
actual_*	0.9665855060229539	1.1251303832501103	1.1838703701681221	0.9796271540386929	1.0402383206362762	1.1755403638378255	0.0
actually>*	0.9232357612641741	0.8180863129866033	0.8697513827109561	0.8838052247127406	0.7841505008172079	0.8674738959371229	4.0
actually>in	0.914641397591969	0.891196034371606	1.0508067022394345	0.9460811502646359	0.9407242800600577	0.9525554106339887	1.0
actually>while	1.2546327309114584	1.1796824752373203	1.098685120521382	0.9961542943239227	0.8977310626732993	1.1504823913820508	4.0
actually>why	1.0319192830555353	0.7396695190800675	1.1081789080762416	0.9587336203419791	0.8931818224941708	0.8333851496258144	1.0
actually_*	0.8987885729734891	0.8576547215416604	0.9661079346019094	0.8913741985902225	0.8905815509068673	0.8884897354118184	1.0
actually_right	1.0608013761194388	1.0933238912736696	0.8052938079964196	0.9814438675313558	1.0062180403393077	1.060408872448916	2.0
adapt_*	1.0617267894684672	1.1327161267232133	1.1349092526986964	0.97248350496142	1.266474058435789	0.9815514233834045	3.0
adapt_to	1.0560600492799181	0.9729125824799957	1.1449455166671283	0.9647193201534358	1.2106793872322117	0.8925019405784684	5.0
adapted_*	0.9333870704931688	1.0414805756964955	0.7408664939064024	0.9586976256093988	1.0981669397590854	1.010186319601259	2.0
adapted_to	0.9836449289127372	1.044745268645912	1.0612526253156638	0.9905336932448663	1.1654323356352148	1.0475915504869882	0.0
adapter_*	1.2216404462018622	1.1426855325724552	1.211570876199581	0.9894632940696819	1.1409878062085859	1.128800532898064	3.0
adapter_to	1.221640446201862	1.142685532572455	1.211570876199581	0.9894632940696817	1.1409878062085856	1.1288005328980637	3.0
add>*	1.0425741665039368	0.6407582704085631	1.0727224795732446	0.9049102045026781	0.7932854446695659	0.8008757455266453	1.0
add>empty	1.0578906186853148	0.7281956173619993	1.1705860628232763	0.9564013325259734	0.9405982180032537	0.7952942477324514	1.0
add>new	1.1919464388859566	1.073320010909106	1.1964644259728723	0.9731588969483174	1.1391923455234059	1.1273741668957038	3.0
add_*	0.9060098751353022	0.5819746974995231	1.0212244540636115	0.8506596605525508	0.8130203110243517	0.7827744512760976	1.0
add_about	1.1481788904671366	1.1193412669535272	1.2213663940209738	0.9098503612103004	1.0377070614056412	1.1427607814495133	3.0
add_above	0.8383350043468772	0.798499268924702	1.1214698603763409	0.9504707755268369	1.0390032106434273	0.8254827250733386	1.0
add_access	0.9310821979345277	0.7331213389035206	1.2170300950469308	0.99388539237281	0.9851541415876105	0.8429144238041881	1.0
add_actually	1.131508260841031	0.9629678469494732	1.0580461984763958	0.9599822669899064	1.0835759469409556	0.7203413923685329	5.0
add_added	0.8406901948255847	0.7628437921499541	1.1214824312114506	0.9185176537590528	0.9165586438997886	0.9434566602644674	1.0
add_adding	0.9189189717270043	0.9010002017043274	1.1167752665646293	0.9702923720853368	0.9492102050566928	1.0555129626898911	1.0
add_after	1.1149999493354992	0.8183389263168342	0.9747634456110286	0.9255107004046903	0.7119425907480625	0.9172120647387271	4.0
add_again	1.0158309346496077	0.9674909475450538	1.0913982236507302	0.9463929556078705	1.0552165824318636	1.0380006489889566	3.0
add_agree	1.1743181473263866	0.8505417475391415	1.1420651250028557	0.9643541466221602	0.7942479363081917	0.9965739790582011	4.0
add_ah	0.7780193387027826	0.8345557966440176	1.1031266329912484	0.9065695291558784	1.0105533461112428	0.982033582465284	0.0
add_also	0.9386836779506739	0.5651722214151765	0.9462288658339035	0.8564499197289929	0.813554301473155	0.7281117948063346	1.0
add_always	1.2326061188137731	1.1463886752808958	1.1749578025087268	0.9902585701843136	1.171567877774141	1.165051370581578	3.0
add_are	0.9325432247511568	0.9431996221079129	1.2005425571175563	0.9060747088925662	1.0390888585369895	0.9676575244124445	3.0
add_around	0.9607701520442414	0.9573231848069363	1.0990560707424994	0.9513181767288074	1.123526010903578	1.082465384932199	3.0
add_as	0.9721318975741444	0.6590098384661516	0.8428656693197988	0.9015380035415024	0.8176636509740884	0.6871394581248083	1.0
add_at	1.0718681191284727	1.0060992810767522	1.188436199772639	0.9494217533322956	1.0642100071492107	1.057594276776909	3.0
add_avoid	1.1435930690220717	1.1643056744045983	1.236973439636036	0.9889506740291961	1.2243060674535355	1.1057343655333451	3.0
add_back	0.9401328849009405	0.9143180605257223	1.0016793318912602	0.8593779775079098	0.9012172318246117	1.021233339578302	3.0
add_be	1.1178582734251123	0.8204900579365061	0.9842896531377804	0.9032072221717274	0.7976983676219996	0.896330667900729	4.0
add_because	1.1911727713275448	0.9228835430809513	0.6221505178143011	0.9718433877106679	0.9879100960402766	0.8978801901033032	2.0
add_before	1.1418305022111697	0.9660604417076175	1.140368053119082	0.9533975188794871	0.9169196306117564	1.042034301979053	4.0
add_below	0.9747771793004002	1.0082093268316956	1.1086491701358447	0.9789035166169817	1.0813067158681833	1.1106186379128697	0.0
add_between	1.0408159380064577	0.8268229996353791	1.1622538752109477	0.9044038993546203	0.9839949844493207	0.8650165603786333	1.0
add_by	1.005006127717585	0.9056618523243513	1.0927478204433556	0.9076545146517341	0.9815402106600598	1.0181291272626114	1.0
add_ca	0.9760474477600725	0.7905185490116905	1.0785049876540866	0.9611683849080818	0.7108211959800311	0.9991597940665682	4.0
add_call	0.9573853973486931	1.017802843310883	1.1552984112071023	0.9973132838376956	1.125172121731432	0.9829810784028424	0.0
add_can	1.0886898451689087	0.978486437849183	1.154364767801715	0.9514162959167871	1.0298207906397236	1.0575896252111427	3.0
